unix_s,memory_current,memory_peak,process_count,rss_total_kib,codex_process_count,codex_rss_kib,mcp_process_count,mcp_rss_kib,anon,file,kernel,kernel_stack,pagetables,sock,slab,slab_reclaimable,slab_unreclaimable
1786204539.374839,1972723712,2151055360,1,27412,0,0,0,0,14745600,1773879296,184086528,262144,540672,0,182707568,181886528,821040
1786204539.625473,1972723712,2151055360,1,27412,0,0,0,0,14745600,1773879296,184086528,262144,540672,0,182707568,181886528,821040
1786204539.876144,1972723712,2151055360,1,27412,0,0,0,0,14745600,1773879296,184086528,262144,540672,0,182707568,181886528,821040
1786204540.126699,1972723712,2151055360,1,27412,0,0,0,0,14745600,1773879296,184086528,262144,540672,0,182707568,181886528,821040
1786204540.377319,1972723712,2151055360,1,27412,0,0,0,0,14745600,1773879296,184086528,262144,540672,0,182707568,181886528,821040
1786204540.627935,1972723712,2151055360,1,27412,0,0,0,0,14745600,1773879296,184086528,262144,540672,0,182707568,181886528,821040
1786204540.878505,1972723712,2151055360,1,27412,0,0,0,0,14745600,1773879296,184086528,262144,540672,0,182707568,181886528,821040
1786204541.129102,1972723712,2151055360,1,27412,0,0,0,0,14745600,1773879296,184086528,262144,540672,0,182707568,181886528,821040
1786204541.379635,1972723712,2151055360,1,27412,0,0,0,0,14745600,1773879296,184086528,262144,540672,0,182707568,181886528,821040
1786204541.630337,1972723712,2151055360,1,27412,0,0,0,0,14745600,1773879296,184086528,262144,540672,0,182707568,181886528,821040
1786204541.881077,1972723712,2151055360,1,27412,0,0,0,0,14745600,1773879296,184086528,262144,540672,0,182706616,181886528,820088
1786204542.131925,1972723712,2151055360,1,27412,0,0,0,0,14745600,1773879296,184086528,262144,540672,0,182706616,181886528,820088
1786204542.382727,1972723712,2151055360,1,27412,0,0,0,0,14745600,1773879296,184086528,262144,540672,0,182706616,181886528,820088
1786204542.633683,1972723712,2151055360,1,27412,0,0,0,0,14745600,1773879296,184086528,262144,540672,0,182706616,181886528,820088
1786204542.884511,1972723712,2151055360,1,27412,0,0,0,0,14745600,1773879296,184086528,262144,540672,0,182706616,181886528,820088
1786204543.135521,1972723712,2151055360,1,27412,0,0,0,0,14745600,1773879296,184086528,262144,540672,0,182706344,181886528,819816
1786204543.386498,1972723712,2151055360,1,27412,0,0,0,0,14745600,1773879296,184086528,262144,540672,0,182706344,181886528,819816
1786204543.637234,1972723712,2151055360,1,27412,0,0,0,0,14745600,1773879296,184086528,262144,540672,0,182706344,181886528,819816
1786204543.887843,1972723712,2151055360,1,27412,0,0,0,0,14745600,1773879296,184086528,262144,540672,0,182706344,181886528,819816
1786204544.138437,1972719616,2151055360,1,27412,0,0,0,0,14745600,1773879296,184086528,262144,540672,0,182706344,181886528,819816
1786204544.389044,1972719616,2151055360,1,27412,0,0,0,0,14745600,1773879296,184082432,262144,540672,0,182705664,181886528,819136
1786204544.639556,1972715520,2151055360,1,27412,0,0,0,0,14745600,1773879296,184082432,262144,540672,0,182705664,181886528,819136
1786204544.890204,1972715520,2151055360,1,27412,0,0,0,0,14745600,1773879296,184082432,262144,540672,0,182705664,181886528,819136
1786204545.140964,1972715520,2151055360,1,27412,0,0,0,0,14745600,1773879296,184074240,262144,540672,0,182696960,181886528,810432
1786204545.391705,1972711424,2151055360,1,27412,0,0,0,0,14745600,1773879296,184074240,262144,540672,0,182696960,181886528,810432
1786204545.642541,1972711424,2151055360,1,27412,0,0,0,0,14745600,1773879296,184074240,262144,540672,0,182693832,181886528,807304
1786204545.893266,1972711424,2151055360,1,27412,0,0,0,0,14745600,1773879296,184074240,262144,540672,0,182693832,181886528,807304
1786204546.144001,1972711424,2151055360,1,27412,0,0,0,0,14745600,1773879296,184074240,262144,540672,0,182693832,181886528,807304
1786204546.394589,1972711424,2151055360,1,27412,0,0,0,0,14745600,1773879296,184074240,262144,540672,0,182693832,181886528,807304
1786204546.645296,1972711424,2151055360,1,27412,0,0,0,0,14745600,1773879296,184074240,262144,540672,0,182693832,181886528,807304
1786204546.896049,1972711424,2151055360,1,27412,0,0,0,0,14745600,1773879296,184066048,262144,540672,0,182689480,181886528,802952
1786204547.146788,1972711424,2151055360,1,27412,0,0,0,0,14745600,1773879296,184066048,262144,540672,0,182689480,181886528,802952
1786204547.397439,1972711424,2151055360,1,27412,0,0,0,0,14745600,1773879296,184066048,262144,540672,0,182689344,181886528,802816
