unix_s,memory_current,memory_peak,process_count,rss_total_kib,codex_process_count,codex_rss_kib,mcp_process_count,mcp_rss_kib,anon,file,kernel,kernel_stack,pagetables,sock,slab,slab_reclaimable,slab_unreclaimable
1786203826.947417,465842176,614313984,20,1128612,10,985508,0,0,238694400,199901184,23314432,5963776,9695232,0,6943872,2115872,4828000
1786203827.198930,423211008,614313984,17,926552,8,793572,0,0,199696384,200048640,19648512,5308416,7290880,4096,6457944,2099392,4358552
1786203827.452746,524017664,614313984,22,1029372,8,793924,5,13808,284864512,206258176,29679616,5603328,7000064,4096,16430304,11848456,4581848
1786203827.704355,443846656,614313984,13,908024,8,794012,0,0,197111808,206733312,36093952,5193728,6471680,8192,23847848,19757568,4090280
1786203827.955837,442990592,614313984,13,907980,8,793968,0,0,197111808,206733312,35516416,5193728,6242304,8192,23512656,19666400,3846256
1786203828.207240,443109376,614313984,13,908052,8,794040,0,0,197111808,206733312,35516416,5193728,6242304,8192,23512656,19666400,3846256
1786203828.458757,443002880,614313984,13,908088,8,794076,0,0,197111808,206733312,35516416,5193728,6242304,8192,23512656,19666400,3846256
1786203828.709992,443273216,614313984,13,908168,8,794152,0,0,197111808,206733312,35516416,5193728,6242304,8192,23512656,19666400,3846256
1786203828.961404,444223488,614313984,13,908552,8,794536,0,0,197734400,207642624,35504128,5193728,6242304,0,23504992,19669440,3835552
1786203829.212713,444899328,614313984,13,909164,8,795148,0,0,198361088,207646720,35508224,5193728,6242304,8192,23510248,19673440,3836808
1786203829.464176,444223488,614313984,13,909184,8,795168,0,0,198361088,207646720,35508224,5193728,6242304,8192,23510248,19673440,3836808
1786203829.715923,453545984,614313984,19,934004,8,795532,0,0,204972032,207646720,37986304,5308416,7839744,8192,24232056,19768800,4463256
1786203829.967402,445415424,614313984,13,909612,8,795520,0,0,198819840,207663104,35557376,5193728,6246400,0,23552128,19670432,3881696
